age,monthly_income,monthly_expenses,existing_savings,employment_status,num_dependents,location_type,digital_savviness,has_bank_account,has_ewallet,savings_goal,risk_tolerance,investment_horizon,recommended_product,disposable_income,expense_ratio,savings_to_income_ratio,income_per_dependent
44,29082.17,26294.65,27096.54,Unemployed,1,Urban,2,0,1,General Savings,Moderate,Medium-term,bpi_save_up,2787.519999999997,0.9041191176890279,0.9316914215334849,14541.085
33,40279.62,26634.64,191074.04,Employed,3,Urban,2,1,0,Education,Moderate,Medium-term,bpi_save_up,13644.980000000003,0.6612271608530355,4.743572467355269,10069.905
36,36994.27,30364.67,27937.58,Employed,4,Urban,5,0,0,Education,Moderate,Short-term,maya_personal_goals,6629.5999999999985,0.8207716824339977,0.7551662685527097,7398.853999999999
22,2398.97,2085.44,0.0,Student,0,Urban,4,0,0,Emergency Fund,Conservative,Medium-term,gcash_gsave,313.52999999999975,0.8689441951357726,0.0,2398.97
25,43231.13,31836.21,52634.92,Employed,1,Urban,5,0,1,Business Capital,Aggressive,Short-term,gcash_ginvest,11394.919999999998,0.7364016068604531,1.2174954137119778,21615.565
29,24958.47,18088.42,81648.52,Freelancer,3,Urban,4,0,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals,6870.050000000003,0.7247117026122749,3.2712441410013913,6239.6175
38,58352.57,51784.99,39473.06,Self-employed,4,Metro Manila,3,1,1,General Savings,Conservative,Medium-term,bpi_save_up,6567.580000000002,0.8874348218969293,0.6764463596657411,11670.514
53,12568.99,10876.78,26269.73,Unemployed,1,Rural,2,0,0,Business Capital,Conservative,Long-term,bpi_time_deposit,1692.2099999999991,0.8652974266487086,2.0898767620340193,6284.495
39,23673.08,19311.49,54285.81,Employed,3,Urban,5,0,0,Business Capital,Conservative,Medium-term,maya_time_deposit,4361.59,0.8157229341119063,2.2930483465460956,5918.27
44,28661.66,20296.76,31931.38,Employed,3,Metro Manila,1,1,1,Retirement,Conservative,Long-term,bpi_time_deposit,8364.900000000001,0.7081254845153938,1.114041055505665,7165.415
42,24817.55,20095.76,20550.04,Freelancer,3,Urban,2,1,0,General Savings,Moderate,Short-term,bpi_save_up,4721.790000000001,0.8097072552586674,0.828011306059379,6204.3875
41,71144.98,46088.71,179306.53,Self-employed,2,Metro Manila,3,1,0,Home/Property,Aggressive,Long-term,bpi_time_deposit,25056.269999999997,0.6478048373217995,2.5202622832660397,23714.993333333332
44,4559.39,2930.45,9519.86,Unemployed,2,Rural,2,1,0,Business Capital,Conservative,Medium-term,bpi_savings,1628.9400000000005,0.6425875857108712,2.0875100594466702,1519.7966666666669
37,29074.69,21658.65,27421.35,Employed,0,Metro Manila,3,1,1,Emergency Fund,Aggressive,Short-term,maya_savings,7416.039999999997,0.7449057958727722,0.9431022961105996,29074.69
22,3831.89,3186.71,0.0,Student,0,Rural,5,0,1,General Savings,Aggressive,Short-term,gcash_gsave,645.1799999999998,0.8314118067567815,0.0,3831.89
32,19196.76,16465.41,19695.04,Employed,2,Metro Manila,3,1,1,Home/Property,Aggressive,Medium-term,bpi_save_up,2731.3499999999985,0.8576734994082643,1.0259030220192358,6398.919999999999
53,25324.88,23559.12,31141.48,Employed,4,Urban,4,1,0,Retirement,Moderate,Medium-term,bpi_save_up,1765.760000000002,0.9302389492487526,1.2296307176690404,5064.976000000001
46,21306.51,17516.22,3274.46,Self-employed,5,Rural,2,1,0,Home/Property,Conservative,Medium-term,maya_personal_goals,3790.2899999999972,0.8220679000033323,0.15367633289858834,3551.0849999999996
24,7840.35,6295.38,7007.32,Self-employed,0,Rural,4,0,1,Emergency Fund,Conservative,Medium-term,gcash_gsave,1544.9700000000003,0.8028438980532688,0.8936369375171367,7840.35
34,54613.32,46479.97,46895.67,Employed,2,Metro Manila,4,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,8133.3499999999985,0.8510582938687143,0.858669850691174,18204.44
34,21636.53,14280.63,65595.85,Employed,0,Rural,4,0,0,Travel,Moderate,Short-term,maya_personal_goals,7355.9,0.6599935390037588,3.031577541429175,21636.53
27,83283.08,66761.08,108546.91,Self-employed,2,Urban,5,1,1,Education,Conservative,Medium-term,bpi_time_deposit,16522.0,0.801606741648584,1.3033332420793986,27761.02666666667
46,19429.7,11424.95,18160.67,Self-employed,0,Rural,3,0,1,Education,Moderate,Short-term,maya_personal_goals,8004.75,0.5879844781711415,0.9346379698106603,19429.7
19,2469.41,1904.91,5540.0,Student,0,Rural,5,0,0,Business Capital,Moderate,Medium-term,gcash_gsave,564.4999999999998,0.7710906286810693,2.24254273582118,2469.41
21,4807.96,2839.4,350.1,Student,0,Rural,1,1,0,Emergency Fund,Moderate,Short-term,gcash_gsave,1968.56,0.5904395129092361,0.07280160367314346,4807.96
24,12541.69,8995.46,53667.31,Employed,0,Rural,4,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave,3546.2300000000014,0.7171874613818885,4.278771938077079,12541.69
41,14175.16,12096.59,10788.82,Unemployed,0,Urban,3,0,0,Education,Moderate,Medium-term,maya_personal_goals,2078.5699999999997,0.8533051263529757,0.7610537691448178,14175.16
32,3468.05,3149.86,11208.02,Unemployed,3,Rural,2,0,0,Travel,Moderate,Medium-term,maya_personal_goals,318.19000000000005,0.907989218950433,3.2308614750436,867.0125
25,8480.7,7625.56,13204.98,Employed,1,Urban,4,1,0,General Savings,Conservative,Short-term,bpi_savings,855.1400000000003,0.8990603298866973,1.5568789275734816,4240.35
34,56755.17,44831.09,54932.38,Freelancer,0,Metro Manila,4,1,0,Emergency Fund,Aggressive,Long-term,gcash_ginvest,11924.080000000002,0.7898892754743669,0.9678662249408302,56755.17
21,38668.93,31497.47,73828.04,Employed,0,Metro Manila,4,1,1,Home/Property,Moderate,Long-term,maya_time_deposit,7171.459999999999,0.8145209986157202,1.909184733460857,38668.93
40,73213.41,48336.08,237065.43,Employed,2,Metro Manila,2,1,0,Retirement,Aggressive,Long-term,bpi_time_deposit,24877.33,0.6601989963451184,3.2379613521436554,24404.47
33,7211.7,5647.87,476.6,Employed,0,Rural,3,0,0,General Savings,Conservative,Medium-term,gcash_gsave,1563.83,0.7830451841889999,0.06607789038778822,7211.7
25,19740.87,16401.36,5524.15,Employed,2,Urban,5,1,1,Home/Property,Moderate,Long-term,maya_personal_goals,3339.5099999999984,0.8307905988642414,0.27981898371329567,6580.29
37,20089.23,14031.34,9155.79,Freelancer,2,Urban,3,1,0,General Savings,Conservative,Long-term,bpi_save_up,6057.889999999999,0.6984160957838711,0.45573345850196845,6696.41
39,22222.25,18300.11,35666.13,Self-employed,4,Metro Manila,4,0,1,Business Capital,Aggressive,Medium-term,bpi_save_up,3922.1399999999994,0.8234668646575096,1.6049016232999223,4444.45
27,13295.96,9824.25,33428.89,Unemployed,0,Urban,5,1,1,Business Capital,Aggressive,Long-term,maya_savings,3471.709999999999,0.7388342899429644,2.514025010227902,13295.96
41,19362.8,16388.3,0.0,Freelancer,2,Rural,4,0,1,Business Capital,Moderate,Long-term,gcash_ginvest,2974.5,0.8463369793119119,0.0,6454.266666666666
38,35102.41,26611.08,13021.84,Employed,3,Urban,5,1,1,Home/Property,Conservative,Medium-term,maya_personal_goals,8491.330000000002,0.7580767794353882,0.37095655379349185,8775.6025
30,24282.75,22430.1,13396.38,Self-employed,2,Rural,1,1,0,Home/Property,Aggressive,Medium-term,bpi_save_up,1852.6500000000015,0.9236670613064292,0.5516602666392134,8094.25
22,2483.57,2107.13,1709.38,Unemployed,0,Rural,4,0,0,Emergency Fund,Aggressive,Short-term,gcash_gsave,376.44000000000005,0.8480863891941061,0.6879983256660106,2483.57
24,1419.69,1179.41,0.0,Freelancer,2,Rural,3,1,0,Emergency Fund,Moderate,Short-term,maya_savings,240.27999999999997,0.8301670315128564,0.0,473.23
23,10449.49,8542.35,44504.91,Freelancer,0,Urban,4,0,1,Travel,Conservative,Short-term,maya_savings,1907.1399999999994,0.8174114323825965,4.258643374616884,10449.49
28,726.66,580.0,2667.79,Unemployed,1,Rural,4,0,1,Home/Property,Conservative,Medium-term,maya_savings,146.65999999999997,0.7970755572657561,3.666258967100019,363.33
51,47031.2,39367.8,5262.05,Employed,3,Urban,3,1,0,Education,Conservative,Medium-term,bpi_save_up,7663.399999999994,0.8370393049867964,0.11188185966210384,11757.8
33,12612.83,10712.75,3973.15,Freelancer,0,Rural,3,0,0,Education,Moderate,Medium-term,maya_personal_goals,1900.08,0.8492860614103726,0.3149836330440477,12612.83
32,5542.48,4628.7,829.1,Student,0,Urban,5,0,1,Travel,Moderate,Short-term,maya_savings,913.7799999999997,0.8349809145157916,0.14956309033314816,5542.48
22,437.99,345.98,5429.23,Unemployed,0,Urban,4,0,1,Emergency Fund,Moderate,Medium-term,gcash_gsave,92.00999999999999,0.788127292193444,12.367548235722909,437.99
26,29976.75,26553.4,34545.65,Employed,2,Metro Manila,5,1,1,Travel,Conservative,Medium-term,maya_personal_goals,3423.3499999999985,0.8857702796240545,1.1523763457897942,9992.25
35,46820.25,44701.57,4561.22,Self-employed,2,Rural,5,0,0,Travel,Conservative,Short-term,gcash_gsave,2118.6800000000003,0.954728248391489,0.09741773233307527,15606.75
28,64907.77,54837.71,41621.65,Self-employed,0,Urban,5,0,1,Business Capital,Conservative,Medium-term,maya_time_deposit,10070.059999999998,0.8448428463518874,0.641233072202724,64907.77
28,39394.17,32446.71,27706.83,Employed,1,Urban,4,1,1,Retirement,Conservative,Long-term,gcash_ginvest,6947.459999999999,0.8236215251768174,0.7033052529028305,19697.085
23,6651.56,3862.39,4907.68,Self-employed,0,Urban,3,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave,2789.1700000000005,0.5805870221388457,0.7377130007095013,6651.56
31,35194.67,31185.88,5920.31,Employed,1,Rural,3,1,0,Emergency Fund,Moderate,Long-term,bpi_save_up,4008.7899999999972,0.8860714968631085,0.16821131690347138,17597.335
26,26928.76,18900.46,73912.73,Employed,1,Rural,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave,8028.299999999999,0.7018428682617298,2.744648671209844,13464.38
25,25934.95,22413.92,42052.43,Employed,2,Urban,5,1,1,Emergency Fund,Aggressive,Short-term,gcash_gsave,3521.0300000000025,0.8642027764550748,1.621395399050353,8644.983333333334
28,3998.16,3365.1,0.0,Self-employed,3,Rural,1,0,1,General Savings,Moderate,Short-term,gcash_gsave,633.06,0.8414517048580202,0.0,999.54
36,57589.93,51814.34,32916.61,Employed,3,Urban,5,1,0,Home/Property,Conservative,Short-term,bpi_save_up,5775.590000000004,0.8996961847985437,0.5715589242958917,14397.4825
33,20452.45,18328.99,14279.33,Employed,2,Urban,4,1,0,Home/Property,Moderate,Medium-term,bpi_save_up,2123.459999999999,0.8961319483999033,0.6981379669444518,6817.483333333334
30,22293.09,17280.27,45658.03,Employed,1,Rural,3,1,0,Home/Property,Conservative,Medium-term,bpi_save_up,5012.82,0.775105420315429,2.047988054233207,11146.545
33,36217.59,27950.63,62604.95,Employed,1,Metro Manila,4,0,1,Travel,Aggressive,Short-term,gcash_ginvest,8266.959999999995,0.7717205446153482,1.728530845623753,18108.795
32,59345.93,51935.59,98082.5,Employed,1,Urban,2,1,0,Business Capital,Moderate,Medium-term,bpi_save_up,7410.340000000004,0.8751183928132423,1.6526971150824483,29672.965
27,25829.12,22761.05,0.0,Employed,3,Urban,3,1,1,General Savings,Conservative,Medium-term,maya_savings,3068.0699999999997,0.8811825109600729,0.0,6457.28
49,33523.46,26453.81,22292.51,Self-employed,2,Urban,2,0,1,Education,Conservative,Medium-term,bpi_save_up,7069.649999999998,0.7890898168083842,0.664962537800758,11174.486666666666
25,56724.81,38944.1,171226.1,Freelancer,3,Urban,5,1,1,Retirement,Aggressive,Medium-term,gcash_ginvest,17780.71,0.6865322857443552,3.0184866465547167,14181.2025
36,25724.38,19988.56,64029.1,Employed,5,Urban,4,0,1,Education,Moderate,Long-term,maya_time_deposit,5735.82,0.7769976575661857,2.488946713323574,4287.3966666666665
26,41320.03,29494.71,22469.32,Employed,0,Urban,3,0,1,General Savings,Moderate,Short-term,bpi_save_up,11825.32,0.7137941624398036,0.5437744412469874,41320.03
28,19528.46,15206.77,23536.26,Freelancer,0,Urban,1,1,0,Education,Moderate,Short-term,bpi_save_up,4321.689999999999,0.778657986447142,1.205166963141838,19528.46
48,23321.77,17333.12,6644.47,Employed,1,Urban,3,1,0,Home/Property,Aggressive,Medium-term,bpi_save_up,5988.6500000000015,0.7431844502175341,0.28489197466681704,11660.885
29,3303.07,2668.66,13684.85,Unemployed,1,Urban,5,1,1,Emergency Fund,Aggressive,Short-term,maya_savings,634.4100000000003,0.807688699089305,4.1418160026875945,1651.535
48,59364.7,36925.98,174282.68,Freelancer,1,Metro Manila,4,1,0,Education,Aggressive,Medium-term,gcash_ginvest,22438.719999999994,0.6220086683050988,2.935747072804667,29682.35
48,51651.59,49315.82,8918.96,Employed,4,Rural,2,0,0,Emergency Fund,Moderate,Short-term,bpi_save_up,2335.769999999997,0.9547598678014017,0.17267207704395848,10330.318
32,57485.51,48712.54,55304.32,Employed,0,Urban,5,0,0,Business Capital,Moderate,Long-term,maya_time_deposit,8772.970000000001,0.8473734098660711,0.96203996381064,57485.51
45,18793.25,15989.88,11671.5,Self-employed,2,Rural,3,0,1,Education,Aggressive,Medium-term,maya_personal_goals,2803.370000000001,0.8507857456402889,0.6210144060018357,6264.416666666667
23,8011.63,6333.91,959.78,Employed,0,Rural,3,0,1,General Savings,Moderate,Short-term,gcash_gsave,1677.7200000000003,0.7904907627083742,0.11978339196992747,8011.63
30,15987.77,14417.36,20905.79,Employed,3,Rural,3,0,0,General Savings,Moderate,Long-term,maya_personal_goals,1570.4099999999999,0.9017178932463222,1.3075295973361303,3996.9425
27,15232.34,13914.53,7061.02,Employed,2,Urban,3,0,1,Emergency Fund,Moderate,Short-term,maya_savings,1317.8099999999995,0.9134260772752397,0.46352408598508277,5077.446666666667
58,3327.88,2716.08,7697.36,Unemployed,4,Urban,2,0,0,Retirement,Moderate,Long-term,bpi_time_deposit,611.8000000000002,0.815914061185744,2.312297229098075,665.576
24,16227.03,12662.66,22695.33,Employed,2,Urban,5,1,1,General Savings,Moderate,Short-term,gcash_gsave,3564.370000000001,0.7802955750020181,1.398526500135876,5409.01
35,35068.49,33056.4,20510.01,Employed,2,Rural,3,1,0,Home/Property,Aggressive,Long-term,gcash_ginvest,2012.0899999999965,0.9425971121906821,0.5848391293970913,11689.496666666666
20,1277.76,1049.72,440.51,Student,0,Urban,5,0,1,Education,Conservative,Long-term,gcash_gsave,228.03999999999996,0.8208889862053865,0.3444821545872564,1277.76
53,13822.63,9485.14,27581.89,Self-employed,0,Rural,2,0,0,Business Capital,Aggressive,Long-term,bpi_time_deposit,4337.49,0.6861540709639943,1.9952711407929755,13822.63
40,12908.19,9915.73,0.0,Self-employed,1,Rural,4,0,1,Education,Moderate,Long-term,maya_personal_goals,2992.460000000001,0.7681140334908696,0.0,6454.095
18,31394.85,25901.85,61180.3,Freelancer,1,Urban,5,0,1,Emergency Fund,Moderate,Medium-term,maya_time_deposit,5493.0,0.8250087193052585,1.9486747452290671,15697.425
23,7767.8,5546.39,4324.38,Self-employed,0,Urban,2,0,1,Emergency Fund,Aggressive,Medium-term,gcash_gsave,2221.41,0.7139313664916075,0.5566342292245907,7767.8
26,2697.31,1758.61,12257.86,Unemployed,0,Rural,1,0,0,General Savings,Moderate,Long-term,bpi_save_up,938.7,0.6517449811178108,4.542791599186158,2697.31
23,18055.44,13631.53,17374.41,Employed,0,Urban,5,1,1,Emergency Fund,Aggressive,Medium-term,gcash_ginvest,4423.909999999998,0.7549400657050892,0.9622278810219512,18055.44
52,82544.83,66866.48,1801.96,Employed,2,Metro Manila,2,1,0,General Savings,Moderate,Long-term,bpi_time_deposit,15678.350000000006,0.8100527912797048,0.021829812602284088,27514.943333333333
24,17680.01,13521.59,3385.11,Employed,0,Rural,2,1,1,Education,Moderate,Long-term,maya_personal_goals,4158.419999999998,0.7647521267167431,0.19145456057091764,17680.01
22,16562.05,13296.59,8168.09,Freelancer,0,Urban,5,1,1,Education,Aggressive,Long-term,gcash_ginvest,3265.459999999999,0.8027863225674016,0.49315132176742815,16562.05
25,14208.78,13546.35,6777.28,Employed,3,Rural,5,1,1,General Savings,Aggressive,Long-term,gcash_ginvest,662.4300000000003,0.9533117331865799,0.476944752135501,3552.195
24,1039.68,879.41,11531.24,Student,0,Rural,5,0,1,General Savings,Conservative,Medium-term,maya_savings,160.2700000000001,0.8450340162201636,11.080485836184033,1039.68
24,1919.23,1593.21,0.0,Unemployed,0,Rural,4,0,1,Retirement,Moderate,Long-term,maya_savings,326.02,0.8296974841555439,0.0,1919.23
30,35853.13,30539.17,6648.28,Employed,2,Urban,1,1,0,Home/Property,Moderate,Medium-term,bpi_save_up,5313.959999999999,0.8517615683325742,0.1854257794011457,11951.043333333333
25,12512.8,12000.72,6171.13,Employed,4,Urban,3,1,1,Home/Property,Aggressive,Short-term,bpi_save_up,512.0799999999999,0.9589988652527609,0.49314596685259476,2502.56
30,10203.87,6087.07,75637.03,Self-employed,0,Urban,4,1,1,Home/Property,Moderate,Medium-term,maya_personal_goals,4116.800000000001,0.5964867754317301,7.411856299982262,10203.87
33,28875.21,21969.44,51750.74,Self-employed,1,Urban,3,0,0,Travel,Moderate,Short-term,maya_personal_goals,6905.77,0.7608145251748758,1.792158319945727,14437.605
20,4561.47,3062.1,13662.18,Student,0,Urban,1,0,0,General Savings,Conservative,Long-term,gcash_gsave,1499.3700000000003,0.6711496185180396,2.994470100625319,4561.47
38,21785.11,13825.72,122264.43,Employed,1,Urban,4,1,1,General Savings,Moderate,Medium-term,maya_personal_goals,7959.390000000001,0.6346116860697022,5.6120358338409195,10892.555
26,20638.4,14245.96,151923.55,Employed,3,Urban,4,1,1,General Savings,Conservative,Short-term,maya_savings,6392.440000000002,0.6902313051735999,7.360851090632479,5159.6
27,10978.53,7962.5,0.0,Employed,1,Urban,4,0,1,Emergency Fund,Conservative,Medium-term,gcash_gsave,3016.0300000000007,0.7252131921858221,0.0,5489.265
23,23992.32,20668.94,748.21,Freelancer,1,Rural,4,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave,3323.380000000001,0.8614456023593233,0.031184096240120168,11996.16
62,1399.82,1169.08,3012.39,Unemployed,2,Urban,1,0,1,Emergency Fund,Conservative,Short-term,bpi_savings,230.74,0.834568324267215,2.150447594980083,466.6066666666666
23,32130.41,23714.67,91590.75,Employed,0,Metro Manila,4,1,1,General Savings,Aggressive,Medium-term,gcash_ginvest,8415.740000000002,0.7380525784582749,2.8505051599042805,32130.41
25,18425.09,14661.26,19826.92,Employed,0,Rural,5,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave,3763.83,0.7956793872167128,1.0760242677638066,18425.09
25,6312.96,4114.36,2545.88,Unemployed,1,Rural,2,0,0,Emergency Fund,Moderate,Short-term,maya_savings,2198.6000000000004,0.6516290885593193,0.4032144644565376,3156.48
20,2590.75,2026.06,1408.95,Student,0,Urban,5,1,1,General Savings,Conservative,Medium-term,gcash_gsave,564.69,0.7817343493778335,0.5436288222243658,2590.75
45,40667.46,28827.18,79941.66,Freelancer,1,Metro Manila,2,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,11840.279999999999,0.7088338235576169,1.9656918408024304,20333.73
27,11763.16,8244.72,4208.85,Employed,1,Urban,4,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,3518.4400000000005,0.7008337186845469,0.35776885047466206,5881.58
26,4247.76,3687.49,5805.41,Self-employed,3,Rural,4,0,1,Business Capital,Conservative,Medium-term,gcash_gsave,560.2700000000004,0.8678979278660126,1.3663774842542293,1061.94
53,35067.2,30122.35,0.0,Self-employed,1,Rural,2,1,1,Retirement,Conservative,Long-term,bpi_time_deposit,4944.8499999999985,0.8589648171277682,0.0,17533.6
45,755.32,684.44,2159.03,Unemployed,4,Rural,3,0,0,Business Capital,Conservative,Medium-term,maya_savings,70.88,0.9049608631267189,2.8546514702771315,151.06400000000002
50,34348.2,27640.01,0.0,Employed,1,Urban,3,0,1,Retirement,Moderate,Medium-term,bpi_save_up,6708.189999999999,0.8046769648201414,0.0,17174.1
24,31917.64,25236.93,1512.08,Employed,1,Urban,5,1,1,Education,Conservative,Long-term,maya_savings,6680.709999999999,0.7906643265502541,0.04737294571447906,15958.82
36,66092.47,64698.57,13898.57,Employed,5,Metro Manila,5,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave,1393.9000000000015,0.978895040614451,0.21028658353086924,11015.411666666667
